rma,r_code,r_description,vie_name
FMSV2022060030,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022060037,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022070027,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022080072,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022090061,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022090066,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022100027,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022100086,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022110008,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022110033,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022110061,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120017,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120023,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120026,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120027,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120031,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120032,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120033,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120035,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120039,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120042,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120044,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120050,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120053,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120055,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120061,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120084,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2022120100,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023020003,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023020056,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023020060,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023030054,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023050078,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023050078,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023060018,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023070015,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080003,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080004,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080008,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080015,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080042,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080062,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080074,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080076,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080078,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080084,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080097,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090013,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090029,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090049,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080004,R064,WGA. Re-glue around Camera Head Assembly,Đầu thu hình
FMSV2021110027,R065,WGB. Replace Light Guide Lens,Thấu kính dẫn sáng
FMSV2022090066,R065,WGB. Replace Light Guide Lens,Thấu kính dẫn sáng
FMSV2022120031,R065,WGB. Replace Light Guide Lens,Thấu kính dẫn sáng
FMSV2022100021,R066,WGB.Re-glue around Lens,Thấu kính dẫn sáng
FMSV2023010006,R066,WGB.Re-glue around Lens,Thấu kính dẫn sáng
FMSV2023030063,R066,WGB.Re-glue around Lens,Thấu kính dẫn sáng
FMSV2023040011,R066,WGB.Re-glue around Lens,Thấu kính dẫn sáng
FMSV2023080005,R066,WGB.Re-glue around Lens,Thấu kính dẫn sáng
FMSV2022120006,R068,SW. Replace Switchs,Nút nhấn
FMSV2022120023,R068,SW. Replace Switchs,Nút nhấn
FMSV2022120082,R068,SW. Replace Switchs,Nút nhấn
FMSV2023080016,R068,SW. Replace Switchs,Nút nhấn
FMSV2023080076,R068,SW. Replace Switchs,Nút nhấn
FMSV2023080082,R068,SW. Replace Switchs,Nút nhấn
FMSV2022060025,R069,WJT.Replace Water Jet Tube with RBS ,Kênh nước phụ
FMSV2023070027,R069,WJT.Replace Water Jet Tube with RBS ,Kênh nước phụ
FMSV2023060048,R071,WGA.Re-glue around Lens  ,Đầu thu hình
FMSV2022120026,R085,WJT. Repair/Unclog Water Jet Tube Assy,Kênh nước phụ
FMSV2023090019,R088,ANGL. Adjustment of Lock pressure,Bộ phận điều khiển
FMSV2021060044,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022020027,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022050018,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022060033,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022070081,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022090060,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022090061,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022100064,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022110031,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022110069,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022120019,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022120055,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022120061,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022120088,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023030075,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023040021,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023040066,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023050016,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023060041,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023060064,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023070015,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080004,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080008,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080043,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080044,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080062,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080075,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080083,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080100,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080101,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080102,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090007,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090013,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090020,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090028,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2022080014,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2022100005,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023020002,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023040019,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023070079,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023070080,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023080028,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023080049,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023080058,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023090046,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2022060072,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2022120002,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2022120058,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2022120062,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2022120065,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023010009,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023030019,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023040064,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023080055,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023080060,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023080087,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090001,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090041,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2021030028,R091,DEC.Replace Distal End Cap with NOZ/RBS,Nắp nhựa
FMSV2022080072,R091,DEC.Replace Distal End Cap with NOZ/RBS,Nắp nhựa
FMSV2022120063,R091,DEC.Replace Distal End Cap with NOZ/RBS,Nắp nhựa
FMSV2023080060,R091,DEC.Replace Distal End Cap with NOZ/RBS,Nắp nhựa
FMSV2022100021,R098,VCA.Wiring for Video Connector　,Bộ phận kết nối tín hiệu
FMSV2022100042,R098,VCA.Wiring for Video Connector　,Bộ phận kết nối tín hiệu
FMSV2022110041,R098,VCA.Wiring for Video Connector　,Bộ phận kết nối tín hiệu
FMSV2023030063,R098,VCA.Wiring for Video Connector　,Bộ phận kết nối tín hiệu
FMSV2023070009,R098,VCA.Wiring for Video Connector　,Bộ phận kết nối tín hiệu
FMSV2023080034,R098,VCA.Wiring for Video Connector　,Bộ phận kết nối tín hiệu
FMSV2023080066,R098,VCA.Wiring for Video Connector　,Bộ phận kết nối tín hiệu
FMSV2023090032,R098,VCA.Wiring for Video Connector　,Bộ phận kết nối tín hiệu
FMSV2021030028,R101,CHA.Replace CHA&FSA/BSA/FCT/AWT/RBS,Đầu thu hình
FMSV2022070037,R105,WGA/WGB.Re-glue around Lens ,Đầu thu hình
FMSV2023030062,R105,WGA/WGB.Re-glue around Lens ,Đầu thu hình
FMSV2023080077,R105,WGA/WGB.Re-glue around Lens ,Đầu thu hình
FMSV2023040021,R106,WGB/NOZ.Re-glue around Lens/Nozzle,Vòi phun khí nước
FMSV2021110097,R108,LLA.Replace LG Lens Assy with DEC/NOZ,Thấu kính dẫn sáng
FMSV2023050013,R108,LLA.Replace LG Lens Assy with DEC/NOZ,Thấu kính dẫn sáng
FMSV2023040011,R109,SW.Wiring for Switch Cable　,Nút nhấn
FMSV2023060043,R109,SW.Wiring for Switch Cable　,Nút nhấn
FMSV2023080027,R109,SW.Wiring for Switch Cable　,Nút nhấn
FMSV2023080065,R109,SW.Wiring for Switch Cable　,Nút nhấn
FMSV2023090032,R109,SW.Wiring for Switch Cable　,Nút nhấn
FMSV2022020018,R110,DES.Re-glue around Distal End Sleeve,Nắp nhựa
FMSV2022070037,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2022120061,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2022120061,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2022120065,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023020063,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023030022,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023040039,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023080064,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023090030,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023090035,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2022090010,R115,DWA.Replace Drum Wire Assembly,Dây cáp (thép)
FMSV2023090013,R115,DWA.Replace Drum Wire Assembly,Dây cáp (thép)
FMSV2022120002,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2023010006,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2023020061,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2023080043,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2023090027,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2022120063,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2022120065,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2023080061,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2023080082,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2023080100,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2022050048,R120,Replace Rubber Corn,Vỏ cao su
FMSV2023020040,R120,Replace Rubber Corn,Vỏ cao su
FMSV2023080050,R120,Replace Rubber Corn,Vỏ cao su
FMSV2022070027,R123,VCAC.Replace Parts for VCA CAP,Bộ phận kết nối tín hiệu
FMSV2023010026,R123,VCAC.Replace Parts for VCA CAP,Bộ phận kết nối tín hiệu
FMSV2023090018,R123,VCAC.Replace Parts for VCA CAP,Bộ phận kết nối tín hiệu
FMSV2022060054,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2022070027,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2022090058,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2022100042,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2022110037,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2022120003,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2022120061,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2022120062,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023010008,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023020022,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023080062,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023080102,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023060019,R132,SW. Replace Switch　Cable　,Nút nhấn
FMSV2023090033,R132,SW. Replace Switch　Cable　,Nút nhấn
FMSV2023080009,R141,OSA.Replace FCT INLET Assy,Ngõ vào kênh sinh thiết
FMSV2023080009,R141,OSA.Replace FCT INLET Assy,Ngõ vào kênh sinh thiết
FMSV2020110015,R145,WJT.Replace Water Jet Tube Assembly,Kênh nước phụ
FMSV2023040064,R145,WJT.Replace Water Jet Tube Assembly,Kênh nước phụ
FMSV2023060041,R145,WJT.Replace Water Jet Tube Assembly,Kênh nước phụ
FMSV2021100018,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2022070008,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2022090010,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2022110027,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2022110041,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2022120026,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2022120053,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023010018,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023040019,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023040069,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023060064,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023070009,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2022090025,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2022120075,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2022120097,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2022120099,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023010019,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023030058,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023060019,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023080040,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023080092,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023090006,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023090023,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023090033,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023090036,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023090053,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2022090066,R171,CHA.Celaning of CHA around Epoxy area only,Đầu thu hình
FMSV2023040069,R171,CHA.Celaning of CHA around Epoxy area only,Đầu thu hình
FMSV2023080037,R171,CHA.Celaning of CHA around Epoxy area only,Đầu thu hình
FMSV2022120021,R206,O.Cleaning,Vệ sinh
FMSV2023020020,R206,O.Cleaning,Vệ sinh
FMSV2021090002,R216,PCB.Replace Patient PCB,Bo mạch điều khiển
FMSV2022120051,R216,PCB.Replace Patient PCB,Bo mạch điều khiển
FMSV2023010004,R217,PCB.Repair PCB,Bo mạch điều khiển
FMSV2023040057,R217,PCB.Repair PCB,Bo mạch điều khiển
FMSV2022110019,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2022110026,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2022120052,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023010001,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023020067,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023030060,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023070039,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023080002,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023080010,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023090003,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023090008,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2022120074,R230,LPS. Replace Lamp Power Suply Unit,Bộ cấp nguồn bóng đèn
FMSV2021110026,R235,PCB. Replace Light Control PCB,Bo mạch điều khiển
FMSV2022060038,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022060039,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022110018,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022110065,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022120054,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2022120057,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023030017,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023080022,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023080081,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023090025,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023060058,R308,PCB.Replace MUX PCB,Bo mạch điều khiển
FMSV2022110036,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2022110036,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2022100023,R706,PCB.Replace LD PCB,Bo mạch điều khiển
FMSV2022110031,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023080013,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023080062,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023090020,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023040057,R219,PCB.Replace Power Supply PCB,Bo cấp nguồn
FMSV2022110012,R314,EUS.Repalace CB2 Assy,Bộ xử lý tín hiệu
FMSV2022120104,R234,SOF.Software Upgrade,Nâng cấp phần mềm
FMSV2023030040,R107,PCB.Adjustment,Cài đặt phần mềm
FMSV2023060018,R107,PCB.Adjustment,Cài đặt phần mềm
FMSV2022120091,R299,Replace DDC PCB,Bo nguồn cách ly
FMSV2022120101,R299,Replace DDC PCB,Bo nguồn cách ly
FMSV2023010021,R299,Replace DDC PCB,Bo nguồn cách ly
FMSV2022100043,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2022120003,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2022120023,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023020036,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023040039,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023080036,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2022100027,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2022110033,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2023080042,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2022110018,R272,PCB.Replace PS Board,Bo mạch
FMSV2023060047,R708,PCB.Replace MCU PCB,Bo mạch
FMSV2022120046,R301,PUM.Replace Pipe,Bơm
FMSV2022120082,R782,CLN.Plasma cleaning,Vệ sinh
FMSV2023070078,R782,CLN.Plasma cleaning,Vệ sinh
FMSV2023020058,R767,WGA. Polishing Image lens (CHA),Vệ sinh đầu thu hình (CHA)
FMSV2023030061,R060,SUB.Replace Suction Button,Thay thế van hút
FMSV2023090050,R174,ISA.Change of postion coupling Ring - ISA Ring,Vòng Sắt
FMSV2023040065,R006,AWB.Replace O-Ring/One Way Valve,Vòng cao su
FMSV2023060058,R254,PCB.Replace Network PCB,Thay thế bo mạch giao tiếp
